q,rate_exponent
0.9569138276553106,0.3046092184368738
0.9609218436873748,0.3072812291249165
0.9649298597194389,0.30995323981295925
0.968937875751503,0.31262525050100204
0.9729458917835672,0.3152972611890448
0.9769539078156313,0.3179692718770875
0.9809619238476954,0.3206412825651303
0.9849699398797596,0.32331329325317304
0.9889779559118236,0.3259853039412157
0.9929859719438877,0.32865731462925846
0.9969939879759518,0.33132932531730125
1.0010020040080159,0.33400133600534393
1.0050100200400802,0.33667334669338683
1.0090180360721441,0.3393453573814294
1.0130260521042085,0.3420173680694723
1.0170340681362724,0.34468937875751493
1.0210420841683367,0.34736138944555783
1.0250501002004007,0.35003340013360046
1.029058116232465,0.35270541082164336
1.033066132264529,0.35537742150968593
1.0370741482965933,0.35804943219772883
1.0410821643286572,0.36072144288577146
1.0450901803607215,0.36339345357381436
1.0490981963927855,0.366065464261857
1.0531062124248498,0.3687374749498999
1.0571142284569137,0.37140948563794246
1.061122244488978,0.37408149632598536
1.065130260521042,0.376753507014028
1.0691382765531061,0.3794255177020707
1.0731462925851702,0.3820975283901135
1.0771543086172344,0.38476953907815625
1.0811623246492985,0.387441549766199
1.0851703406813626,0.3901135604542418
1.0891783567134268,0.3927855711422845
1.093186372745491,0.39545758183032725
1.097194388777555,0.39812959251837005
1.1012024048096192,0.4008016032064128
1.1052104208416833,0.4034736138944555
1.1092184368737474,0.4061456245824983
1.1132264529058116,0.40881763527054105
1.1172344689378757,0.4114896459585838
1.1212424849699398,0.4141616566466266
1.125250501002004,0.4168336673346693
1.129258517034068,0.41950567802271205
1.1332665330661322,0.42217768871075484
1.1372745490981964,0.4248496993987976
1.1412825651302605,0.4275217100868403
1.1452905811623246,0.4301937207748831
1.1492985971943888,0.43286573146292584
1.153306613226453,0.4355377421509686
1.157314629258517,0.43820975283901137
1.1613226452905812,0.4408817635270541
1.1653306613226453,0.44355377421509684
1.1693386773547094,0.44622578490313963
1.1733466933867733,0.4488977955911822
1.1773547094188377,0.4515698062792251
1.1813627254509016,0.45424181696726773
1.185370741482966,0.45691382765531063
1.1893787575150299,0.45958583834335326
1.1933867735470942,0.46225784903139616
1.1973947895791581,0.46492985971943873
1.2014028056112225,0.46760187040748163
1.2054108216432864,0.47027388109552426
1.2094188376753507,0.47294589178356716
1.2134268537074147,0.4756179024716098
1.217434869739479,0.4782899131596527
1.221442885771543,0.48096192384769526
1.2254509018036073,0.48363393453573816
1.2294589178356712,0.4863059452237808
1.2334669338677355,0.4889779559118237
1.2374749498997994,0.4916499665998663
1.2414829659318638,0.4943219772879092
1.2454909819639277,0.4969939879759518
1.249498997995992,0.4996659986639947
1.253507014028056,0.5023380093520373
1.2575150300601203,0.5050100200400802
1.2615230460921842,0.5076820307281228
1.2655310621242486,0.5103540414161657
1.2695390781563125,0.5130260521042084
1.2735470941883766,0.515698062792251
1.2775551102204408,0.5183700734802938
1.281563126252505,0.5210420841683366
1.285571142284569,0.5237140948563793
1.2895791583166332,0.5263861055444221
1.2935871743486973,0.5290581162324649
1.2975951903807614,0.5317301269205076
1.3016032064128256,0.5344021376085504
1.3056112224448897,0.5370741482965932
1.3096192384769538,0.5397461589846358
1.313627254509018,0.5424181696726786
1.317635270541082,0.5450901803607214
1.3216432865731462,0.5477621910487641
1.3256513026052104,0.5504342017368069
1.3296593186372745,0.5531062124248497
1.3336673346693386,0.5557782231128924
1.3376753507014028,0.5584502338009352
1.3416833667334669,0.561122244488978
1.345691382765531,0.5637942551770206
1.3496993987975952,0.5664662658650634
1.3537074148296593,0.5691382765531062
1.3577154308617234,0.5718102872411489
1.3617234468937875,0.5744822979291917
1.3657314629258517,0.5771543086172345
1.3697394789579158,0.5798263193052772
1.37374749498998,0.58249832999332
1.3777555110220439,0.5851703406813625
1.3817635270541082,0.5878423513694054
1.3857715430861721,0.5905143620574481
1.3897795591182365,0.593186372745491
1.3937875751503004,0.5958583834335336
1.3977955911823647,0.5985303941215765
1.4018036072144286,0.6012024048096191
1.405811623246493,0.603874415497662
1.409819639278557,0.6065464261857046
1.4138276553106213,0.6092184368737475
1.4178356713426852,0.6118904475617901
1.4218436873747495,0.614562458249833
1.4258517034068134,0.6172344689378756
1.4298597194388778,0.6199064796259185
1.4338677354709417,0.6225784903139612
1.437875751503006,0.6252505010020041
1.44188376753507,0.6279225116900466
1.4458917835671343,0.6305945223780896
1.4498997995991982,0.6332665330661321
1.4539078156312626,0.635938543754175
1.4579158316633265,0.6386105544422177
1.4619238476953909,0.6412825651302606
1.4659318637274548,0.6439545758183032
1.4699398797595191,0.6466265865063461
1.473947895791583,0.6492985971943886
1.4779559118236472,0.6519706078824314
1.4819639278557113,0.6546426185704742
1.4859719438877754,0.6573146292585169
1.4899799599198396,0.6599866399465597
1.4939879759519037,0.6626586506346025
1.4979959919839678,0.6653306613226452
1.502004008016032,0.6666666666666666
1.506012024048096,0.6666666666666666
1.5100200400801602,0.6666666666666666
1.5140280561122244,0.6666666666666666
1.5180360721442885,0.6666666666666666
1.5220440881763526,0.6666666666666666
1.5260521042084167,0.6666666666666666
1.5300601202404809,0.6666666666666666
1.534068136272545,0.6666666666666666
1.5380761523046091,0.6666666666666666
1.5420841683366733,0.6666666666666666
1.5460921843687374,0.6666666666666666
1.5501002004008015,0.6666666666666666
1.5541082164328657,0.6666666666666666
1.5581162324649298,0.6666666666666666
1.562124248496994,0.6666666666666666
1.566132264529058,0.6666666666666666
1.5701402805611222,0.6666666666666666
1.5741482965931863,0.6666666666666666
1.5781563126252505,0.6666666666666666
1.5821643286573146,0.6666666666666666
1.5861723446893787,0.6666666666666666
1.5901803607214429,0.6666666666666666
1.594188376753507,0.6666666666666666
1.5981963927855711,0.6666666666666666
1.6022044088176353,0.6666666666666666
1.6062124248496994,0.6666666666666666
1.6102204408817635,0.6666666666666666
1.6142284569138277,0.6666666666666666
1.6182364729458918,0.6666666666666666
1.622244488977956,0.6666666666666666
1.62625250501002,0.6666666666666666
1.630260521042084,0.6666666666666666
1.634268537074148,0.6666666666666666
1.6382765531062122,0.6666666666666666
1.6422845691382764,0.6666666666666666
1.6462925851703405,0.6666666666666666
1.6503006012024046,0.6666666666666666
1.6543086172344688,0.6666666666666666
1.658316633266533,0.6666666666666666
1.662324649298597,0.6666666666666666
1.6663326653306612,0.6666666666666666
1.6703406813627253,0.6666666666666666
1.6743486973947894,0.6666666666666666
1.6783567134268536,0.6666666666666666
1.6823647294589177,0.6666666666666666
1.6863727454909818,0.6666666666666666
1.690380761523046,0.6666666666666666
1.69438877755511,0.6666666666666666
1.6983967935871742,0.6666666666666666
1.7024048096192383,0.6666666666666666
1.7064128256513025,0.6666666666666666
1.7104208416833666,0.6666666666666666
1.7144288577154307,0.6666666666666666
1.7184368737474949,0.6666666666666666
1.722444889779559,0.6666666666666666
1.7264529058116231,0.6666666666666666
1.7304609218436873,0.6666666666666666
1.7344689378757514,0.6666666666666666
1.7384769539078155,0.6666666666666666
1.7424849699398797,0.6666666666666666
1.7464929859719438,0.6666666666666666
1.750501002004008,0.6666666666666666
1.754509018036072,0.6666666666666666
1.7585170340681362,0.6666666666666666
1.7625250501002003,0.6666666666666666
1.7665330661322645,0.6666666666666666
1.7705410821643286,0.6666666666666666
1.7745490981963927,0.6666666666666666
1.7785571142284569,0.6666666666666666
1.782565130260521,0.6666666666666666
1.7865731462925851,0.6666666666666666
1.7905811623246493,0.6666666666666666
1.7945891783567134,0.6666666666666666
1.7985971943887775,0.6666666666666666
1.8026052104208417,0.6666666666666666
1.8066132264529058,0.6666666666666666
1.81062124248497,0.6666666666666666
1.814629258517034,0.6666666666666666
1.8186372745490982,0.6666666666666666
1.8226452905811623,0.6666666666666666
1.8266533066132264,0.6666666666666666
1.8306613226452906,0.6666666666666666
1.8346693386773545,0.6666666666666666
1.8386773547094186,0.6666666666666666
1.8426853707414828,0.6666666666666666
1.8466933867735469,0.6666666666666666
1.850701402805611,0.6666666666666666
1.8547094188376752,0.6666666666666666
1.8587174348697393,0.6666666666666666
1.8627254509018034,0.6666666666666666
1.8667334669338675,0.6666666666666666
1.8707414829659317,0.6666666666666666
1.8747494989979958,0.6666666666666666
1.87875751503006,0.6666666666666666
1.882765531062124,0.6666666666666666
1.8867735470941882,0.6666666666666666
1.8907815631262523,0.6666666666666666
1.8947895791583165,0.6666666666666666
1.8987975951903806,0.6666666666666666
1.9028056112224447,0.6666666666666666
1.9068136272545089,0.6666666666666666
1.910821643286573,0.6666666666666666
1.9148296593186371,0.6666666666666666
1.9188376753507013,0.6666666666666666
1.9228456913827654,0.6666666666666666
1.9268537074148295,0.6666666666666666
1.9308617234468937,0.6666666666666666
1.9348697394789578,0.6666666666666666
1.938877755511022,0.6666666666666666
1.942885771543086,0.6666666666666666
1.9468937875751502,0.6666666666666666
1.9509018036072143,0.6666666666666666
1.9549098196392785,0.6666666666666666
1.9589178356713426,0.6666666666666666
1.9629258517034067,0.6666666666666666
1.9669338677354709,0.6666666666666666
1.970941883767535,0.6666666666666666
1.9749498997995991,0.6666666666666666
1.9789579158316633,0.6666666666666666
1.9829659318637274,0.6666666666666666
1.9869739478957915,0.6666666666666666
1.9909819639278556,0.6666666666666666
1.9949899799599198,0.6666666666666666
1.998997995991984,0.6666666666666666
2.003006012024048,0.6666666666666666
2.007014028056112,0.6666666666666666
2.0110220440881763,0.6666666666666666
2.0150300601202407,0.6666666666666666
2.0190380761523046,0.6666666666666666
2.0230460921843685,0.6666666666666666
2.027054108216433,0.6666666666666666
2.031062124248497,0.6666666666666666
2.035070140280561,0.6666666666666666
2.039078156312625,0.6666666666666666
2.0430861723446894,0.6666666666666666
2.0470941883767533,0.6666666666666666
2.051102204408817,0.6666666666666666
2.0551102204408815,0.6666666666666666
2.059118236472946,0.6666666666666666
2.06312625250501,0.6666666666666666
2.0671342685370737,0.6666666666666666
2.071142284569138,0.6666666666666666
2.0751503006012024,0.6666666666666666
2.0791583166332663,0.6666666666666666
2.0831663326653302,0.6666666666666666
2.0871743486973946,0.6666666666666666
2.091182364729459,0.6666666666666666
2.095190380761523,0.6666666666666666
2.0991983967935868,0.6666666666666666
2.103206412825651,0.6666666666666666
2.1072144288577155,0.6666666666666666
2.1112224448897794,0.6666666666666666
2.1152304609218433,0.6666666666666666
2.1192384769539077,0.6666666666666666
2.123246492985972,0.6666666666666666
2.127254509018036,0.6666666666666666
2.1312625250501,0.6666666666666666
2.135270541082164,0.6666666666666666
2.1392785571142285,0.6666666666666666
2.1432865731462925,0.6666666666666666
2.1472945891783564,0.6666666666666666
2.1513026052104207,0.6666666666666666
2.155310621242485,0.6666666666666666
2.159318637274549,0.6666666666666666
2.163326653306613,0.6666666666666666
2.1673346693386772,0.6666666666666666
2.1713426853707416,0.6666666666666666
2.1753507014028055,0.6666666666666666
2.1793587174348694,0.6666666666666666
2.1833667334669338,0.6666666666666666
2.187374749498998,0.6666666666666666
2.191382765531062,0.6666666666666666
2.195390781563126,0.6666666666666666
2.1993987975951903,0.6666666666666666
2.2034068136272547,0.6666666666666666
2.2074148296593186,0.6666666666666666
2.2114228456913825,0.6666666666666666
